,epoch,train loss
113,114,0.182503732
114,115,0.182204248
115,116,0.177647274
116,117,0.179613501
117,118,0.179473227
118,119,0.175735348
119,120,0.178418862
120,121,0.17979417
121,122,0.181474035
122,123,0.175766033
123,124,0.177300647
124,125,0.176624665
125,126,0.173606902
126,127,0.176092789
127,128,0.171909998
128,129,0.172236957
129,130,0.175554595
130,131,0.177825376
131,132,0.172731287
132,133,0.176691398
133,134,0.178388105
134,135,0.176002243
135,136,0.17090558
136,137,0.172965243
137,138,0.16769404
138,139,0.169738431
139,140,0.171891807
140,141,0.172520568
141,142,0.173110424
142,143,0.168418613
143,144,0.172266184
144,145,0.171114976
145,146,0.171442202
146,147,0.167010304
147,148,0.165016661
148,149,0.170494112
149,150,0.168265766
150,151,0.168361118
151,152,0.172319942
152,153,0.170205323
153,154,0.17268413
154,155,0.169611364
155,156,0.167467814
156,157,0.168104018
157,158,0.16671868
158,159,0.16583156
159,160,0.166474435
160,161,0.167107737
161,162,0.161517525
162,163,0.169025586
163,164,0.161645514
164,165,0.166817709
165,166,0.162335548
166,167,0.160554654
167,168,0.159222311
168,169,0.164412183
169,170,0.160411329
170,171,0.167491256
171,172,0.158149781
172,173,0.163604354
173,174,0.164508187
174,175,0.162253999
175,176,0.160217833
176,177,0.162716505
177,178,0.157180086
178,179,0.165408018
179,180,0.160808384
180,181,0.166243052
181,182,0.161818377
182,183,0.16680879
183,184,0.16248198
184,185,0.158057113
185,186,0.16037479
186,187,0.158647051
187,188,0.162586006
188,189,0.162911605
189,190,0.159065406
190,191,0.162109298
191,192,0.157539561
192,193,0.160881694
193,194,0.15847492
194,195,0.162493366
195,196,0.160410653
196,197,0.158705698
197,198,0.155917034
198,199,0.153674481
199,200,0.156848047
200,201,0.156745879
201,202,0.152353073
202,203,0.155563716
203,204,0.158449164
204,205,0.157903081
205,206,0.158542116
206,207,0.160329498
207,208,0.155563348
208,209,0.152778959
209,210,0.155027815
210,211,0.152904166
211,212,0.155006461
212,213,0.153078223
213,214,0.160234433
214,215,0.153234578
215,216,0.160778577
216,217,0.152154741
217,218,0.154108288
218,219,0.15691561
219,220,0.155332491
220,221,0.153521337
221,222,0.153261819
222,223,0.15048504
223,224,0.15225317
224,225,0.151994698
225,226,0.15592077
226,227,0.154101334
227,228,0.147923224
228,229,0.154890925
229,230,0.156140089
230,231,0.155364567
231,232,0.153094142
232,233,0.152771925
233,234,0.152409734
234,235,0.147866249
235,236,0.148161772
236,237,0.151090339
237,238,0.151490402
238,239,0.152549425
239,240,0.153250114
240,241,0.147036186
241,242,0.15317581
242,243,0.148780471
243,244,0.148025312
244,245,0.14780576
245,246,0.149393587
246,247,0.149140275
247,248,0.149577414
248,249,0.152750044
249,250,0.150521534
250,251,0.154207723
251,252,0.151081455
252,253,0.151973813
253,254,0.147657557
254,255,0.154142204
255,256,0.1518362
256,257,0.149898584
257,258,0.149960832
258,259,0.147573686
259,260,0.148102627
260,261,0.148201907
261,262,0.150156857
262,263,0.149068177
263,264,0.14714388
264,265,0.146682222
265,266,0.142257754
266,267,0.146667589
267,268,0.145746184
268,269,0.14395461
269,270,0.143691774
270,271,0.141313673
271,272,0.14869425
272,273,0.145645124
273,274,0.146186335
274,275,0.146415932
275,276,0.139933146
276,277,0.141554844
277,278,0.146921961
278,279,0.146112434
279,280,0.145985433
280,281,0.142312661
281,282,0.14741314
282,283,0.141034373
283,284,0.141507753
284,285,0.146302192
285,286,0.140741182
286,287,0.141767025
287,288,0.140765118
288,289,0.143802703
289,290,0.141935283
290,291,0.141320927
291,292,0.144901489
292,293,0.143315177
293,294,0.14201581
294,295,0.143810555
295,296,0.141838059
296,297,0.143068244
297,298,0.14044196
298,299,0.142281296
299,300,0.141625652
300,301,0.140955191
301,302,0.144098446
302,303,0.144792161
303,304,0.143144154
304,305,0.138877275
305,306,0.140528394
306,307,0.140302787
307,308,0.141258528
308,309,0.139377406
309,310,0.140439928
310,311,0.13632739
311,312,0.13823674
312,313,0.136932433
313,314,0.13741022
314,315,0.141094286
315,316,0.13767984
316,317,0.13624908
317,318,0.141308821
318,319,0.14227927
319,320,0.14645522
320,321,0.141201163
321,322,0.140708966
322,323,0.140540429
323,324,0.134816677
324,325,0.135506453
325,326,0.137701015
326,327,0.139112255
327,328,0.140607522
328,329,0.139058298
329,330,0.136618668
330,331,0.139339884
331,332,0.137379058
332,333,0.140023254
333,334,0.133239365
334,335,0.13521472
335,336,0.136344376
336,337,0.137922255
337,338,0.136722753
338,339,0.136032153
339,340,0.137720899
340,341,0.132962878
341,342,0.138134017
342,343,0.135635674
343,344,0.138743533
344,345,0.139080698
345,346,0.13642555
346,347,0.139989409
347,348,0.13745311
348,349,0.134698047
349,350,0.134224053
350,351,0.137996062
351,352,0.134795374
352,353,0.134329251
353,354,0.135773146
354,355,0.136270686
355,356,0.135795873
356,357,0.137524338
357,358,0.135220942
358,359,0.1368192
359,360,0.130824608
360,361,0.134643538
361,362,0.133027867
362,363,0.136178324
363,364,0.133349162
364,365,0.136292611
365,366,0.134203055
366,367,0.133755196
367,368,0.133873764
368,369,0.134532999
369,370,0.133000997
370,371,0.133015925
371,372,0.131586919
372,373,0.134111469
373,374,0.13256272
374,375,0.134058336
375,376,0.133048705
376,377,0.130876161
377,378,0.135792828
378,379,0.134272465
379,380,0.13229506
380,381,0.133613173
381,382,0.133240615
382,383,0.133656851
383,384,0.133126009
384,385,0.132694944
385,386,0.131709424
386,387,0.131096974
387,388,0.13248562
388,389,0.131362641
389,390,0.133636034
390,391,0.131115708
391,392,0.133263554
392,393,0.132769197
393,394,0.130574308
394,395,0.12825937
395,396,0.129398987
396,397,0.129307021
397,398,0.132014308
398,399,0.129836546
399,400,0.127520579
400,401,0.128672946
401,402,0.133798204
402,403,0.128891007
403,404,0.131062384
404,405,0.133596779
405,406,0.130899463
406,407,0.131571633
407,408,0.129813798
408,409,0.131778198
409,410,0.130658864
410,411,0.130894956
411,412,0.130879074
412,413,0.132258953
413,414,0.130325146
414,415,0.131124266
415,416,0.12861965
416,417,0.130738257
417,418,0.128117043
418,419,0.130450147
419,420,0.130467195
420,421,0.132314677
421,422,0.127742213
422,423,0.129538521
423,424,0.129513652
424,425,0.127226816
425,426,0.12827445
426,427,0.127331003
427,428,0.130621132
428,429,0.129640028
429,430,0.130192079
430,431,0.129500709
431,432,0.127384158
432,433,0.127861946
433,434,0.126561504
434,435,0.125254185
435,436,0.125037903
436,437,0.127398687
437,438,0.125942352
438,439,0.123032584
439,440,0.124219259
440,441,0.126805129
441,442,0.125113194
442,443,0.124451641
443,444,0.125946775
444,445,0.126398863
445,446,0.126985499
446,447,0.126902419
447,448,0.127689278
448,449,0.124869786
449,450,0.125252847
450,451,0.12614929
451,452,0.129152527
452,453,0.12767035
453,454,0.125534385
454,455,0.124025758
455,456,0.122456093
456,457,0.124840536
457,458,0.125481094
458,459,0.126528793
459,460,0.122513632
460,461,0.123810184
461,462,0.121643758
462,463,0.122462623
463,464,0.122631316
464,465,0.120187452
465,466,0.123737065
466,467,0.121976185
467,468,0.124145648
468,469,0.121735492
469,470,0.122320156
470,471,0.123863677
471,472,0.122032597
472,473,0.122448661
473,474,0.12255577
474,475,0.125618571
475,476,0.119038407
476,477,0.120154281
477,478,0.121686594
478,479,0.123002617
479,480,0.124506256
480,481,0.122065794
481,482,0.124026883
482,483,0.122700988
483,484,0.123523537
484,485,0.123502964
485,486,0.123192585
486,487,0.121913716
487,488,0.124500175
488,489,0.120833139
489,490,0.123015115
490,491,0.119763842
491,492,0.118813747
492,493,0.122643982
493,494,0.121604209
494,495,0.12120869
495,496,0.120787364
496,497,0.121574976
497,498,0.123171519
498,499,0.122245127
499,500,0.122143934
500,501,0.119985619
501,502,0.119421911
502,503,0.119807362
503,504,0.121597059
504,505,0.118100265
505,506,0.121385716
506,507,0.119840926
507,508,0.120046129
508,509,0.117314996
509,510,0.119670602
510,511,0.115277769
511,512,0.118168626
